Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
8728,109,2.0,58.10522563607446,35.35612880818179,9.0,1,12.0,1977,0.093442564,B,B,23,4635,5,3300.0,2,4,B
7009,46,2.0,49.2739815503591,29.52187617932179,6.0,9,9.0,1974,0.0,B,B,47,11319,0,1145.0,3,5,B
16502,69,3.0,126.12112341939944,69.58889280809754,15.0,16,16.0,2011,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
10281,1,2.0,63.00832630836655,35.35612880818179,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
11319,58,2.0,62.3646995071319,34.54200383382101,12.0,2,10.0,2003,0.31019913,B,B,11,2748,1,1213.0677966101696,0,0,B
9196,138,2.0,54.00335605739858,33.29344225242275,8.0,3,14.0,1988,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
8071,41,1.0,35.792839951346274,22.096929882692343,9.0,3,12.0,1970,0.175054867,B,B,36,10055,3,1213.0677966101696,1,0,B
11410,108,3.0,81.98501504747095,55.909985184348905,8.0,4,9.0,1957,0.0,B,B,25,5027,4,46.0,1,1,B
7289,23,2.0,57.14586526010635,35.35612880818179,1.0,10,17.0,1977,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
9973,179,1.0,33.076742495306426,22.671871065771523,5.0,4,5.0,1963,0.319809354,B,B,25,4756,16,2857.0,5,8,B
13881,58,3.0,82.91116098794275,74.68466381806688,9.0,15,14.0,1969,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
7538,43,3.0,63.79065568643842,46.051306898695394,4.0,4,7.0,1930,0.212515361,B,B,19,3293,16,628.0,3,7,B
16492,88,1.0,42.865265145509575,35.35612880818179,0.0,18,0.0,1977,0.127375905,B,B,43,8429,3,1213.0677966101696,3,9,B
13966,17,2.0,65.45798733937059,37.49996785008108,11.0,7,17.0,2010,0.093442564,B,B,23,4635,5,3300.0,2,4,B
12843,55,1.0,42.651051670378926,22.910976092769136,8.0,17,17.0,1987,0.041365446,B,B,31,5569,0,1213.0677966101696,1,4,B
12556,27,1.0,35.713469141988085,20.696532781202503,9.0,4,12.0,1972,0.07542368,B,B,11,3097,0,1213.0677966101696,0,0,B
6050,67,3.0,69.19386111623265,44.891811254484246,6.0,3,12.0,1978,0.0077202819999999,B,B,38,4788,2,1213.0677966101696,0,4,B
5308,30,1.0,39.33491053597486,35.35612880818179,1.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
13845,27,1.0,42.56705826555818,35.35612880818179,1.0,17,25.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
13661,35,1.0,45.778758556743526,35.35612880818179,1.0,11,17.0,1977,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
11002,119,2.0,39.88853665186903,25.399791854318515,6.0,5,9.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
15305,151,3.0,85.97853506847434,56.76216677872492,10.0,5,8.0,1959,0.236108458,B,B,16,3893,27,1213.0677966101696,3,10,B
12134,52,2.0,66.46342969601757,35.35612880818179,1.0,12,16.0,2015,0.371148999,B,B,34,7065,1,750.0,2,5,B
1899,76,3.0,102.78122046187325,58.28680183308729,13.0,22,21.0,2012,0.0,B,B,7,1660,39,1786.0,1,5,B
4062,167,1.0,45.87005337104834,21.962620045702263,12.0,10,12.0,1978,0.050272014,B,B,21,4231,14,1020.0,0,3,B
10464,22,2.0,41.81740187372816,24.50311264467215,5.0,6,9.0,1972,0.118537385,B,B,30,6207,1,1183.0,1,0,B
11300,30,3.0,78.78533452941231,35.35612880818179,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10618,79,2.0,46.35763640044757,28.14498305075405,5.0,3,5.0,1969,0.307466659,B,A,30,5048,9,325.0,2,5,B
5767,79,2.0,48.54572333459649,32.582038529840226,8.0,5,12.0,1971,0.307466659,B,A,30,5048,9,325.0,2,5,B
9923,12,3.0,73.45472115659649,45.044852752084246,10.0,17,17.0,1987,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
709,9,1.0,39.25240909032569,24.70196782093357,8.0,11,14.0,1986,0.136244425,B,B,11,2370,0,1213.0677966101696,0,1,B
6671,145,2.0,52.92504420702615,30.100026879455616,8.0,2,17.0,1988,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
437,58,1.0,37.67117141993681,20.517963185359136,9.0,9,12.0,1965,0.050755569,B,B,24,5469,1,145.0,0,1,B
11004,21,2.0,67.12274184561934,33.94434363629212,13.0,9,17.0,2009,0.194489265,B,B,47,8004,3,125.0,3,5,B
9151,20,3.0,73.09816144493715,70.52869184922359,7.0,8,8.0,1961,0.019508796,B,B,37,7687,11,176.0,5,5,B
14982,8,2.0,53.048600204941216,33.17063266452645,8.0,14,12.0,1977,0.219006007,B,B,28,6746,3,1213.0677966101696,1,4,B
5806,8,1.0,36.56453984475184,21.16888468040269,9.0,16,16.0,1983,0.219006007,B,B,28,6746,3,1213.0677966101696,1,4,B
6372,155,2.0,78.16550988157199,51.01409432177668,10.0,5,5.0,1914,0.042307271,B,B,17,2810,9,4849.0,3,6,B
1211,26,2.0,48.7974867802678,31.47700391619223,6.0,9,12.0,1979,0.195781053,B,B,23,5212,6,1213.0677966101696,3,2,B
3164,48,3.0,61.45009129290267,38.93004492410186,8.0,8,12.0,1982,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
3308,30,1.0,39.21252608315883,35.35612880818179,1.0,15,15.0,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10265,37,2.0,55.72176925937757,30.24600092908813,8.0,3,14.0,1999,0.178916796,B,B,18,3594,4,192.0,1,5,B
14247,53,2.0,47.69955273695986,30.54543858793749,5.0,7,9.0,1970,0.313924552,B,B,22,4625,11,3855.0,2,10,B
10689,30,2.0,60.63064069467036,35.35612880818179,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5812,128,3.0,77.62273926172533,47.97443435877042,10.0,10,17.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B
3696,46,2.0,44.285160148367225,24.124580481348925,5.0,13,12.0,1975,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
2118,41,1.0,38.44074968478797,22.18990789757437,9.0,11,16.0,1983,0.127811589,B,B,28,7287,5,320.0,1,3,B
11660,86,3.0,87.37217663976958,55.5133163275889,8.0,5,8.0,1957,0.161975568,B,A,31,7010,5,4508.0,3,7,B
210,27,3.0,79.20384046248057,47.839564669739325,10.0,6,18.0,2015,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
10111,99,2.0,46.57320476140736,29.68657333169928,6.0,11,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
13116,27,1.0,47.37990455756341,44.21750320543929,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
5113,41,1.0,40.83976184730634,21.01303218683933,7.0,5,14.0,2004,0.175054867,B,B,36,10055,3,1213.0677966101696,1,0,B
8340,9,2.0,64.61634731644105,32.23437898894518,8.0,11,9.0,2014,0.161531741,B,B,25,5648,1,30.0,2,4,B
6337,29,1.0,36.15324126614645,18.79143820437505,5.0,6,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B
7394,148,3.0,79.67085654838417,48.503318502740136,6.0,18,33.0,2015,0.313924552,B,B,22,4625,11,3855.0,2,10,B
8299,77,3.0,65.20744811268364,46.76680744515086,6.0,3,9.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
14006,6,3.0,74.14219884093384,35.35612880818179,1.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12032,1,2.0,62.70360893258121,35.35612880818179,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
12608,1,3.0,85.61318708970776,35.35612880818179,1.0,13,6.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
12647,46,2.0,53.916266276538245,32.78122611431102,8.0,13,12.0,1981,0.0,B,B,47,11319,0,1145.0,3,5,B
3288,34,2.0,57.21075802605213,57.60646418613536,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
13686,187,1.0,41.092204378773744,22.449813268150965,8.0,8,12.0,2001,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
12516,2,1.0,34.32040411603148,24.802507732913146,5.0,3,5.0,1964,0.0,B,B,33,7425,1,1213.0677966101696,2,5,B
4330,9,1.0,43.77071665239479,25.267023125247725,8.0,8,14.0,1993,0.136244425,B,B,11,2370,0,1213.0677966101696,0,1,B
7091,61,3.0,65.45248735802646,41.842307564680645,8.0,11,12.0,1987,0.300322518,B,B,52,10311,6,1213.0677966101696,1,9,B
4625,57,1.0,32.85595489505268,16.592986912808243,5.0,2,5.0,1969,0.133215333,B,B,49,11395,3,1406.0,3,4,A
187,29,2.0,45.84490972289191,32.040112505153914,5.0,12,12.0,1968,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
5565,57,2.0,40.56883735530013,23.71455563798528,6.0,8,14.0,1972,0.133215333,B,B,49,11395,3,1406.0,3,4,A
2762,54,2.0,52.91163583888264,29.82527567512377,8.0,8,9.0,1974,0.006076152,B,B,30,5285,0,645.0,6,6,B
10771,48,2.0,52.38889980641444,32.24716227707531,8.0,6,12.0,1981,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
3945,128,2.0,47.87363349415092,27.22915360721241,6.0,8,9.0,1972,0.0,B,B,27,4798,0,30.0,2,8,B
6466,52,1.0,41.64080813687673,35.35612880818179,1.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
16043,10,1.0,33.50776533337324,18.119473104878686,6.0,5,9.0,1972,0.089039719,B,B,33,7976,5,1213.0677966101696,0,11,B
1222,9,3.0,79.10812413512404,47.846840273287,10.0,16,17.0,1995,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
12798,47,1.0,35.16001098926682,23.22068171653761,6.0,7,9.0,1979,0.101872465,B,B,23,4583,3,1213.0677966101696,3,3,B
8984,56,4.0,98.89746395043922,62.92500489752211,9.0,3,22.0,2000,0.0,B,B,23,5067,4,1213.0677966101696,2,6,B
192,75,2.0,62.853793966716346,34.978464126383976,5.0,5,5.0,1961,0.307466659,B,A,30,5048,9,325.0,2,5,B
11077,21,3.0,62.715838043704174,41.52214281955178,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
13572,30,2.0,63.73875024628544,49.44228838387225,10.0,3,15.0,2014,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14051,27,1.0,41.79470646831631,38.47119303069727,1.0,16,19.0,1977,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
11540,6,3.0,82.7109475676141,46.981171811890384,9.0,13,17.0,2010,0.243204519,B,B,5,1564,0,540.0,0,0,B
15339,17,1.0,34.69151718422478,20.53195523859061,6.0,9,9.0,1968,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
16221,23,3.0,69.37112564270639,35.35612880818179,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,1213.0677966101696,0,0,B
13293,62,1.0,41.17183759742954,35.35612880818179,0.0,8,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
14378,2,3.0,78.56146817868941,44.95831529903283,7.0,16,17.0,1972,0.309479124,B,B,35,7715,4,990.0,0,6,B
15453,1,1.0,44.62274734721015,35.35612880818179,0.0,1,9.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
3956,37,3.0,81.1292398886751,44.25973250812691,10.0,15,22.0,2005,0.178916796,B,B,18,3594,4,192.0,1,5,B
1659,44,2.0,45.23856411721859,28.26893796264861,6.0,6,4.0,1967,0.122190486,B,B,25,4724,2,1308.0,1,3,B
5319,1,1.0,39.37634048543172,35.35612880818179,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
2789,8,2.0,63.841005876788,35.88681289407789,10.0,7,17.0,1995,0.219006007,B,B,28,6746,3,1213.0677966101696,1,4,B
12267,101,2.0,60.11907253509817,33.29233519634215,11.0,10,12.0,2004,0.038692987,B,B,28,6533,1,1015.0,2,5,B
14968,62,3.0,93.21625454264208,35.35612880818179,1.0,5,3.0,2014,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
14080,84,1.0,35.575522144541786,20.87196191347237,7.0,9,9.0,1964,0.149666373,B,B,22,4789,2,4087.0,4,1,B
5630,23,3.0,75.68849618268635,44.72851921369121,11.0,4,17.0,2014,0.075778755,B,B,6,1437,3,1213.0677966101696,0,2,B
9467,48,3.0,63.05467411099111,47.257495433598,6.0,13,12.0,1982,0.041124634,B,B,46,9515,5,1213.0677966101696,1,10,B
9041,27,2.0,86.1304910523078,46.39926422031172,15.0,7,14.0,2009,0.051815435,B,B,5,1227,0,1213.0677966101696,0,0,B
15095,6,3.0,83.79342035694563,35.35612880818179,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5514,9,3.0,88.87189525804499,35.35612880818179,1.0,5,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2214,34,1.0,44.534739144483005,40.77877476425483,0.0,3,25.0,2015,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
8290,2,2.0,48.652370358639295,45.78068717602541,5.0,15,14.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B
14868,85,3.0,54.26435549381642,34.64728551991505,6.0,4,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13254,27,1.0,36.47376588787663,35.35612880818179,1.0,9,16.0,2014,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
4604,96,1.0,38.368223090416,19.93197444209955,8.0,11,17.0,1996,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
8463,19,2.0,59.022182503946425,33.89148855713637,11.0,11,14.0,2006,0.309479124,B,B,35,7715,4,990.0,0,6,B
2451,27,3.0,89.75467022293005,51.80666097404857,10.0,10,17.0,2012,0.07542368,B,B,11,3097,0,1213.0677966101696,0,0,B
7424,47,1.0,32.025321273238475,19.0344068629952,4.0,9,9.0,1967,0.458174486,B,A,26,4439,1,1130.0,1,5,B
7222,62,2.0,73.94376825257649,37.578155570154046,13.0,11,17.0,2014,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
9111,196,3.0,75.5670647876177,50.68054822953079,9.0,5,4.0,1927,0.0,B,B,30,7538,87,4702.0,5,5,B
4162,46,1.0,41.39944035650125,20.84445226571617,10.0,6,22.0,2000,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
15742,30,2.0,64.88878321604794,35.35612880818179,1.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12729,25,2.0,52.825522926486606,34.158729359199,8.0,15,17.0,1997,0.069753361,B,B,53,13670,4,1213.0677966101696,1,11,B
9862,88,1.0,36.173504946841405,20.03631568958179,8.0,11,9.0,1974,0.127375905,B,B,43,8429,3,1213.0677966101696,3,9,B
16098,62,2.0,64.48185441029746,36.65305402151925,9.0,12,14.0,2020,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
7620,27,1.0,30.69573412509397,29.919262193853392,1.0,12,22.0,2016,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
15927,105,1.0,41.540167522718846,19.64646026142736,9.0,4,16.0,1977,0.069660344,B,B,31,6119,4,1213.0677966101696,1,2,B
1649,23,1.0,29.74437314438764,35.35612880818179,1.0,4,12.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
13386,21,2.0,40.16868497198816,25.214586816843905,7.0,7,9.0,1966,0.034331497,B,B,25,5487,3,1213.0677966101696,0,4,B
5361,53,3.0,80.10210310555553,35.35612880818179,1.0,13,22.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
13015,1,2.0,65.0976105413302,35.35612880818179,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
10295,27,1.0,48.16596339915765,35.35612880818179,1.0,5,17.0,1977,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
1585,100,2.0,58.99110891455488,35.28771870387639,5.0,6,5.0,1937,0.200146802,B,B,23,3975,8,770.0,2,0,B
8591,145,2.0,54.07228727725583,32.343650686103224,9.0,13,17.0,2005,0.246031548,B,A,22,3151,4,2715.0,3,3,B
14410,167,2.0,57.906996484887685,35.62563715026764,6.0,8,6.0,1941,0.050272014,B,B,21,4231,14,1020.0,0,3,B
9095,27,2.0,64.99957793764446,35.35612880818179,0.0,12,17.0,1977,0.011654127,B,B,4,915,0,1213.0677966101696,0,0,B
9282,91,2.0,48.40015339309917,28.18902638937384,5.0,7,14.0,1970,0.333891544,B,B,30,6564,1,1213.0677966101696,0,0,B
1200,86,1.0,32.61792029301559,17.918620211329795,7.0,8,12.0,1976,0.161975568,B,A,31,7010,5,4508.0,3,7,B
3081,179,2.0,51.41634476261211,34.18658068196778,9.0,8,12.0,1969,0.037316452,B,B,32,6748,93,562.0,4,10,B
473,53,2.0,55.35426538954443,35.35612880818179,1.0,2,1.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
7953,58,3.0,73.25233253107835,49.06864166151242,9.0,5,9.0,2010,0.31019913,B,B,11,2748,1,1213.0677966101696,0,0,B
3098,99,1.0,38.4619337494872,21.525432468888223,7.0,3,17.0,2002,0.012338886,B,B,35,5776,1,2078.0,2,4,B
9663,27,2.0,88.22319731489117,48.54797239140474,16.0,5,14.0,2007,0.051815435,B,B,5,1227,0,1213.0677966101696,0,0,B
3582,189,2.0,46.97019264782048,32.35887142168718,5.0,6,5.0,1965,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6193,99,3.0,78.78613434419736,49.152087585155584,10.0,2,14.0,1999,0.033493708,B,B,66,10573,1,1322.0,3,8,B
3085,46,2.0,64.32753375258308,36.8394930985334,12.0,14,17.0,2004,0.188783766,B,B,31,6137,4,1213.0677966101696,0,1,B
8109,37,1.0,42.15717488534747,22.39467832516861,7.0,18,17.0,2005,0.178916796,B,B,18,3594,4,192.0,1,5,B
11672,69,2.0,56.98516272366658,32.460362286705035,9.0,7,17.0,2005,0.000991363,B,B,33,6783,3,1213.0677966101696,1,9,B
6991,58,1.0,107.36470060481405,35.35612880818179,1.0,4,2.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15289,58,2.0,65.23318019605047,69.88778236415921,1.0,4,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13554,62,1.0,40.965125768742254,4.65335109412459,1.0,19,25.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
16555,1,1.0,38.40776281943658,35.35612880818179,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
2659,56,3.0,80.1962253828487,48.8005802228147,10.0,20,22.0,2003,0.0,B,B,23,5067,4,1213.0677966101696,2,6,B
6378,40,1.0,34.98324467468941,18.521909849821512,5.0,3,5.0,1966,0.210473241,B,B,11,2398,2,1994.0,3,0,B
3639,6,3.0,83.91998672420492,35.35612880818179,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
16666,17,2.0,57.40806102739092,32.5176978873417,8.0,27,25.0,2002,0.0,B,B,18,3374,5,620.0,1,2,B
13478,128,1.0,42.44469606768833,25.285681815524725,8.0,4,12.0,1989,0.041116354,B,B,53,14892,4,1213.0677966101696,1,4,B
13503,119,2.0,39.45268599912136,24.75445308700688,7.0,8,9.0,1962,0.000995363,B,B,42,7651,1,1213.0677966101696,1,5,B
1198,155,1.0,37.91878819274525,23.26558950391001,9.0,9,12.0,1965,0.042307271,B,B,17,2810,9,4849.0,3,6,B
2898,58,3.0,66.88933340644138,46.73323803404258,6.0,12,12.0,1982,0.43788524,B,B,23,5735,3,1084.0,0,5,B
12316,183,5.0,157.97610124554296,101.04048496167265,12.0,7,8.0,1908,0.246623602,B,B,14,2940,45,1213.0677966101696,3,6,B
13915,42,1.0,49.30857014138682,23.964360334437547,10.0,9,24.0,2006,0.158249043,B,B,21,5731,0,1213.0677966101696,1,0,B
5994,52,1.0,34.49935846002646,19.056583344847954,5.0,4,4.0,1961,0.371148999,B,B,34,7065,1,750.0,2,5,B
6828,27,1.0,56.5897592860322,35.35612880818179,0.0,7,0.0,1977,0.07542368,B,B,11,3097,0,1213.0677966101696,0,0,B
4190,6,1.0,47.74971639778552,47.88747335403854,1.0,10,25.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
875,1,1.0,50.745034599622976,35.35612880818179,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1213.0677966101696,0,1,B
14579,27,3.0,77.38424831726405,76.90490253082197,10.0,12,19.0,2016,0.211401214,B,B,9,1892,0,1213.0677966101696,0,1,B
10133,52,1.0,41.77548636490789,35.35612880818179,1.0,3,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
9702,6,2.0,65.24286846475502,35.35612880818179,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7137,2,3.0,65.92135932278629,47.74221936551715,6.0,6,12.0,1973,0.309479124,B,B,35,7715,4,990.0,0,6,B
6342,38,3.0,104.46398314956708,52.55810562257431,10.0,11,17.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
997,94,3.0,60.03783011910365,50.61301057695318,5.0,7,9.0,1976,0.282797669,B,B,33,8667,2,1213.0677966101696,0,6,B
2733,9,1.0,46.4853683347085,35.35612880818179,1.0,3,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
8651,27,1.0,46.76144131078764,35.35612880818179,0.0,12,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
6257,62,1.0,43.83591910863056,35.35612880818179,0.0,9,0.0,1977,0.072157581,B,B,2,629,1,1213.0677966101696,0,0,A
9278,61,2.0,51.12827687319889,34.33956345273305,6.0,9,12.0,1975,0.300322518,B,B,52,10311,6,1213.0677966101696,1,9,B
7378,23,1.0,42.9949376026249,35.35612880818179,1.0,5,4.0,1977,0.034656082,B,B,0,168,0,1213.0677966101696,0,0,B
15049,11,2.0,42.51084471042497,26.45683946143273,5.0,2,5.0,1965,0.038692987,B,B,28,6533,1,1015.0,2,5,B
13487,30,3.0,80.36115318461856,79.79373209382756,1.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10080,3,2.0,54.691701518924205,33.445546649176805,9.0,11,12.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
5132,6,1.0,39.35238606819616,35.35612880818179,1.0,12,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
8152,52,1.0,40.18537392196434,41.09747879047829,0.0,8,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
16613,12,1.0,38.56402437522423,19.66013932858299,8.0,13,16.0,1982,0.090799103,B,B,74,19083,2,1213.0677966101696,5,15,B
7373,83,3.0,63.63513961375336,39.24199726453405,8.0,2,9.0,1977,0.100455735,B,B,43,7227,0,1213.0677966101696,1,6,A
11657,87,3.0,65.75474956064608,48.44900249639893,6.0,12,12.0,1980,0.100455735,B,B,43,7227,0,1213.0677966101696,1,6,A
8221,118,1.0,32.79510349292943,18.17452164617292,5.0,9,9.0,1966,0.341071945,B,B,27,5664,48,2300.0,3,11,B
7320,145,2.0,61.25613024247728,37.02894096465101,10.0,10,17.0,2000,0.0,B,B,30,5562,0,1213.0677966101696,0,5,A
6810,27,2.0,59.408283656948825,61.40575533373045,10.0,11,17.0,2018,0.017647053,B,B,2,469,0,1213.0677966101696,0,0,B
2048,21,2.0,55.23813649347084,32.538587439651145,8.0,13,12.0,1983,0.194489265,B,B,47,8004,3,125.0,3,5,B
15578,44,1.0,31.423518471459488,17.298340570662287,5.0,9,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B
